rarity,last_sale_price,sale_count,predicted_price
211.3938011960260,5.97,2.0,3.1793897
192.54829937106500,3.7,4.0,3.4376206
115.5149950337530,3.8,3.0,2.7792892
154.2135445879820,7.19,2.0,2.8345964
133.40990830393400,1.4,2.0,2.831447
94.39244747958480,2.5,4.0,3.0375202
313.4295971565820,0.92,1.0,3.3619893
230.36254056433400,6.5,1.0,2.9562693
327.3072456450530,7.0,4.0,3.8041975
198.1913092769680,3.13,6.0,3.4376206
191.9085053610290,5.25,3.0,3.1793897
107.55921489017900,3.15,6.0,3.0375202
152.97231891262,2.41,5.0,3.0928268
173.52975723355600,3.5,2.0,2.9092612
175.0891251813400,5.0,4.0,3.167492
204.36607726173700,3.19,7.0,3.496595
162.88476873617500,2.88,2.0,2.9092612
155.24898297736600,5.74,1.0,2.6506195
106.33678462064900,3.0,5.0,3.0375202
170.7359720645830,7.6,3.0,2.9092612
154.58122399780100,1.44,1.0,2.6506195
184.1751469210620,2.0,1.0,2.7252843
276.2695823068660,10.0,1.0,3.299036
287.8285678755220,2.99,2.0,3.4830139
259.37884936744900,6.9,3.0,3.4830139
161.43381969024100,9.99,14.0,3.2575
352.9882163966680,2.66,1.0,4.6456223
292.5683787060500,10.8,2.0,3.4830139
325.20721825351900,2.5,1.0,3.3619893
216.58865683300700,6.1,6.0,3.398477
47.37159060864430,2.68,2.0,2.7792892
81.71122844388170,1.99,3.0,2.7792892
173.9393048441010,9.0,3.0,2.9092612
75.41713162956790,4.5,7.0,3.096494
53.384024164215500,2.29,2.0,2.7792892
206.6896114496320,1.88,3.0,3.1793897
217.76859932455400,3.85,2.0,3.1402466
185.8495377067480,3.2,4.0,3.167492
67.40666846594360,2.983,6.0,3.0375202
177.59580949625800,2.96,3.0,2.9092612
212.1885996541680,3.799,2.0,3.0252867
166.8083750321150,0.99,4.0,3.167492
133.9748604636380,1.8,1.0,2.6474698
83.91446964494430,6.49,6.0,3.0375202
234.5100766399590,10.0,4.0,3.5173018
229.07455754850300,3.5,1.0,2.9562693
175.37958613070200,3.68,3.0,2.9092612
164.79643237680200,9.5,2.0,2.9092612
243.7687145147650,5.98,3.0,3.2590714
136.41534027255800,0.98,1.0,2.6474698
73.85182593415320,1.85,2.0,2.7792892
180.6495519788440,3.3,2.0,2.9092612
160.45595161986700,3.5,5.0,3.0928268
169.58078493589600,2.0,1.0,2.7252843
258.4656043910900,3.9,4.0,3.7412443
229.02834877108500,1.0,1.0,2.9562693
84.46013137461550,6.9,5.0,3.0375202
154.5019993720490,1.99,7.0,3.1518006
240.4894238568880,4.2069,3.0,3.2590714
117.33715858568300,3.5,3.0,2.7792892
95.94620513380060,1.0999,2.0,2.7792892
110.05556215147400,4.69,3.0,2.7792892
57.34684543197650,2.83,3.0,2.7792892
266.9569401756120,3.75,2.0,3.4830139
158.8861418340400,9.15,4.0,3.0928268
182.56278637263000,5.94,2.0,2.9092612
191.4622933970240,3.3,2.0,3.1793897
115.0314611209930,5.0,1.0,2.5953124
266.08607190408200,3.5,5.0,3.7412443
96.52076306827180,2.5,1.0,2.5953124
279.5028620885410,2.5,2.0,3.4830139
146.46418674268100,8.0,7.0,3.1518006
151.7692150139220,2.0,3.0,2.8345964
110.70696010814600,0.28,3.0,2.7792892
158.98609570084600,4.3,3.0,2.8345964
235.0834146021370,14.0,1.0,3.0750935
138.04138754121000,7.5,3.0,2.8345964
162.41045045519300,3.98,3.0,2.9092612
120.8297833891280,8.0,3.0,2.7792892
212.21374064527900,3.84,1.0,2.8413098
282.15196089029900,3.5,1.0,3.299036
254.44724314358700,4.0,1.0,3.299036
170.09950552290000,3.35,1.0,2.7252843
198.29027986819200,2.66,2.0,3.1793897
131.9459805089390,2.0,1.0,2.6474698
223.17310928871300,2.89,4.0,3.398477
205.0267450803890,2.98,3.0,3.1793897
142.97721834657800,2.49,3.0,2.8345964
116.48956654620900,5.8,6.0,3.0375202
186.8142129551530,3.3,3.0,2.9092612
158.74516219476000,5.0,1.0,2.6506195
63.89381043339920,8.0,1.0,2.5953124
316.75720650773000,1.474,1.0,3.3619893
228.9824764685770,2.661,5.0,3.398477
155.73373144221500,7.0,2.0,2.8345964
175.72532009750000,2.7,6.0,3.167492
23.244549935851000,3.0,5.0,3.0205297
126.3868658876680,1.35,1.0,2.5953124
169.77673856286000,7.18,7.0,3.2264657
130.6529515656070,2.555,3.0,2.831447
231.63441934346600,3.5,3.0,3.0489213
155.88775146541200,6.69,5.0,3.0928268
185.69851056630900,2.63,4.0,3.167492
88.26939250529670,5.5,1.0,2.5953124
215.6224909735410,4.45,4.0,3.398477
130.2684761471910,2.69,2.0,2.5025845
104.19903176930500,5.97,2.0,2.7792892
234.12394169380600,9.8,1.0,3.0750935
115.75068444873500,1.96,3.0,2.7792892
177.7230426999880,2.5,1.0,2.7252843
136.6119798088300,1.0,1.0,2.6474698
166.4473223994800,3.75,1.0,2.7252843
76.82848992060390,3.9,3.0,2.7792892
199.52174522405200,1.5,1.0,2.9954128
127.9703205097120,2.3,1.0,2.5953124
225.98189808749100,2.8,2.0,3.1402466
180.9851639695790,3.38,2.0,2.9092612
243.52954242969000,1.5,1.0,3.0750935
208.9011344065420,6.1,5.0,3.4376206
240.54700799012900,10.0,2.0,3.2590714
196.16628153965500,2.75,3.0,3.1793897
107.4533453262410,9.5,2.0,2.7792892
197.8372113773090,4.0,1.0,2.9954128
82.44259377007870,7.5,1.0,2.5953124
307.2876517959050,1.6,1.0,3.3619893
63.6339834662193,4.0,3.0,2.7792892
61.14222369787530,0.6969,3.0,2.7792892
153.92907930282300,6.1,3.0,2.8345964
136.24488670401200,2.0,1.0,2.6474698
21.18387107779920,5.69,1.0,2.578322
151.91261795799000,3.9,1.0,2.6506195
199.60608407747400,8.1,4.0,3.4376206
90.44283314426840,1.9,5.0,3.0375202
194.77982255396800,2.8,2.0,3.1793897
282.66457178032500,3.0,1.0,3.299036
144.0176612763120,5.7,15.0,3.2575
177.789769140841,1.6,1.0,2.7252843
57.29419532592190,5.969,9.0,3.2021933
199.98838629104900,5.4,8.0,3.6022935
86.168023770702,2.72,2.0,2.7792892
116.67503043093000,1.0,1.0,2.5953124
131.31815052904100,7.5,9.0,3.2543504
273.96494615125200,3.89,8.0,3.9059174
135.6383957530080,2.29,3.0,2.831447
136.8639520193390,2.42,1.0,2.6474698
203.61385383182000,4.75,3.0,3.1793897
30.775367537266800,3.0,4.0,3.0205297
193.81375102505700,6.1666,13.0,3.6022935
206.1403155483850,3.0,2.0,3.1793897
300.92381469627500,7.2,1.0,3.2080498
177.96786691756700,9.25,5.0,3.167492
105.51623536574800,6.2,2.0,2.7792892
112.55731279887200,0.65,5.0,3.0375202
70.18760951277340,4.0,7.0,3.096494
187.17806218974700,11.0,5.0,3.167492
205.0346055797990,9.9,4.0,3.4376206
49.83858977049960,6.99,7.0,3.096494
76.91933146917630,6.29,5.0,3.0375202
214.70595157466800,2.0,2.0,3.1402466
368.0548644019340,7.77,2.0,4.829601
211.42996583390100,0.685,3.0,3.1793897
178.14145531448700,2.5,3.0,2.9092612
252.31789768790400,2.33,5.0,3.7412443
129.1103504896320,2.8,2.0,2.7040784
120.96810792866700,2.65,4.0,3.0375202
144.00400556207100,0.88,1.0,2.6506195
104.5283569937160,2.395,5.0,3.0375202
190.512261711272,1.8578,1.0,2.9954128
253.0046222083510,4.5,4.0,3.7412443
88.90627057891440,4.69,6.0,3.0375202
113.79223967125500,3.65,9.0,3.2021933
195.01282946809100,1.38,1.0,2.9954128
209.22377178069300,2.8,5.0,3.4376206
119.064763741694,3.0,4.0,3.0375202
190.1436692422960,4.49,2.0,3.1793897
109.11361425634100,7.65,3.0,2.7792892
197.53428883357200,12.0,2.0,3.1793897
198.5928488716640,15.0,3.0,3.1793897
162.85627108127800,2.2,3.0,2.9092612
140.09559958518400,2.0699,2.0,2.8345964
244.005733214961,4.5,1.0,3.0750935
132.088591989399,10.0,4.0,3.0896773
213.10291220772000,1.89,5.0,3.3436244
145.8021122016380,1.85,1.0,2.6506195
232.0822522942520,3.45,2.0,3.0489213
147.5035976179620,5.45,1.0,2.6506195
165.47276429888600,7.85,4.0,3.167492
168.4765486186020,4.399,9.0,3.332165
269.75096545927200,6.969,5.0,3.7412443
147.55710705878600,9.5,7.0,3.1518006
46.3715909023039,9.5,3.0,2.7792892
268.86222150229100,7.0,1.0,3.299036
219.8262263679780,3.0,1.0,2.9562693
127.51696385496200,4.28,4.0,3.0375202
206.7471107034580,11.0,1.0,2.9954128
214.0204167951450,3.899,3.0,3.1402466
183.6680830083580,6.89,1.0,2.7252843
69.87882076204690,3.0,5.0,3.0375202
128.40574978457200,2.98,4.0,2.9106493
95.08979491025800,3.736,11.0,3.2021933
90.7974086307728,0.6699,2.0,2.7792892
301.34413715586600,2.2,4.0,3.650258
202.0208508631480,2.8,1.0,2.9954128
112.66172202384400,3.18,3.0,2.7792892
174.7495075676430,4.0,10.0,3.332165
204.69075214243500,3.0,3.0,3.1793897
183.30750936040600,2.89,4.0,3.167492
174.03504099954100,5.45,3.0,2.9092612
377.762863520134,21.0,8.0,5.3025274
198.8874332018350,7.4,1.0,2.9954128
178.93543543309000,4.27,1.0,2.7252843
302.9817414622390,3.0,1.0,3.3619893
153.92571605368300,4.0,3.0,2.8345964
102.56700330063800,9.4,14.0,3.2021933
145.83073962937500,0.59,1.0,2.6506195
426.3753285120310,15.99,3.0,4.879625
66.8458317870321,6.5,6.0,3.0375202
86.63318684234210,1.99,1.0,2.5953124
150.04463050865900,6.75,4.0,3.0928268
140.83676361772600,6.6969,5.0,3.0928268
139.94234398020300,2.0,3.0,2.8345964
224.73722141137200,10.69,2.0,3.1402466
30.904774981362000,2.99,2.0,2.7622988
285.4773574057980,4.0,2.0,3.4830139
241.2483887312250,3.9,1.0,3.0750935
135.59882575690300,1.0,1.0,2.6474698
247.62588176325600,3.45,3.0,3.4830139
161.1928640531880,2.75,1.0,2.6506195
184.58768441235900,4.1,6.0,3.167492
172.53456955330400,0.61,1.0,2.7252843
159.92066558755300,1.41,1.0,2.6506195
134.14004121105700,3.2,3.0,2.831447
222.0868749042100,1.0,2.0,3.1402466
232.94649370552900,3.6,4.0,3.5173018
164.98147481683800,7.5,1.0,2.7252843
155.41341414523200,5.75,5.0,3.0928268
220.3596451021090,3.8,1.0,2.9562693
80.55639907547340,0.6532,2.0,2.7792892
175.4885877489160,3.5,2.0,2.9092612
117.24594154175000,4.69,3.0,2.7792892
119.33758839501800,2.89,2.0,2.7792892
122.579801368751,8.45,3.0,2.7792892
150.51745201133900,3.4,2.0,2.8345964
202.7595351384840,2.44,3.0,3.1793897
111.98258740438900,3.55,4.0,3.0375202
271.2828760882550,6.0,2.0,3.4830139
164.67044676754500,2.08,8.0,3.332165
73.75708554687490,7.48,2.0,2.7792892
183.408308232956,9.33,3.0,2.9092612
119.92047353541800,1.25,3.0,2.7792892
88.52309322567190,3.72,7.0,3.096494
112.30937991979500,2.3,2.0,2.7792892
107.92259513967500,3.97,4.0,3.0375202
188.5300469197660,3.6,4.0,3.4376206
66.83016689655620,2.0,1.0,2.5953124
185.83312800574600,1.85,3.0,2.9092612
125.73940464554900,5.89,4.0,3.0375202
97.36031586563280,4.13,4.0,3.0375202
183.21439918691500,6.6,6.0,3.167492
133.5974532135870,2.82,4.0,3.0896773
134.02978896160500,4.3,2.0,2.831447
123.76398430389400,2.05,4.0,3.0375202
171.65022611662700,6.0,8.0,3.332165
82.8433597770362,11.89,9.0,3.2021933
164.13392638378100,3.0,2.0,2.9092612
144.5266024778840,4.5,1.0,2.6506195
156.97768960441300,2.59,3.0,2.8345964
144.26299144979400,2.48,1.0,2.6506195
178.44263545125400,6.3,9.0,3.332165
163.89980166261300,3.67,2.0,2.9092612
84.57188752507050,2.87,2.0,2.7792892
181.17976375752000,1.37,3.0,2.9092612
173.17565150790900,3.7,1.0,2.7252843
153.57001530144000,9.65,2.0,2.8345964
59.39989997192710,3.16,5.0,3.0375202
106.4799441285150,3.19,3.0,2.7792892
142.75255002726200,2.75,6.0,3.0928268
237.1622300333450,5.8,6.0,3.5173018
128.60055423683700,1.0,1.0,2.4752982
177.29070552780000,1.4999,1.0,2.7252843
139.42550431113200,1.97,4.0,3.0928268
152.9921456167790,3.675,4.0,3.0928268
143.45206717750300,6.4,6.0,3.0928268
119.76460417938900,1.85,3.0,2.7792892
166.96556150122900,5.02,3.0,2.9092612
171.90820606546900,3.73,2.0,2.9092612
82.51156743722190,2.8,7.0,3.096494
211.49118804496800,4.0,3.0,3.1793897
178.07980082487000,8.4,2.0,2.9092612
541.6849088724760,45.0,1.0,11.658276
145.84525201474200,9.25,6.0,3.0928268
196.657899554264,3.47,7.0,3.496595
141.88208071917200,1.2,3.0,2.8345964
143.9493922056340,5.85,1.0,2.6506195
286.09326060076400,1.58,1.0,3.299036
248.07311497501100,2.5,1.0,3.299036
56.51655806499900,1.69,2.0,2.7792892
192.71969245189700,4.1,2.0,3.1793897
79.41544782633830,2.379,5.0,3.0375202
155.11991540352500,7.77,2.0,2.8345964
215.10296720048800,3.25,3.0,3.1402466
187.3870601215370,10.0,3.0,2.9092612
111.05186677615300,4.84,1.0,2.5953124
186.05580192277200,0.73,1.0,2.7252843
168.59100313951800,6.2222,5.0,3.167492
214.47070444405800,8.5892,4.0,3.398477
263.9081970951520,10.0,5.0,3.7412443
211.0726972804760,17.88,2.0,3.1793897
82.36471887850430,4.38,9.0,3.2021933
198.6279124112970,12.3456,2.0,3.1793897
77.94136621705390,3.48,9.0,3.2021933
340.76326852401300,18.0,1.0,4.6456223
82.90833454628900,10.0,8.0,3.2021933
146.9273545394450,0.83,3.0,2.8345964
326.343967897764,8.0,3.0,3.545967
142.34988862017200,5.75,1.0,2.6506195
187.1216695667830,2.7,2.0,2.9092612
189.7260278496170,4.58,4.0,3.4376206
111.18923684921800,8.7,13.0,3.2021933
263.9268196029280,4.97,6.0,3.7412443
55.09248842457020,5.0,4.0,3.0375202
144.86170524411200,3.0,2.0,2.8345964
59.98121308589510,2.0,2.0,2.7792892
217.16754694539300,9.7,2.0,3.1402466
144.93598998661800,3.19,2.0,2.8345964
177.90741981977700,12.5,8.0,3.332165
85.49196860770090,2.79,6.0,3.0375202
133.28790310342800,2.0,4.0,3.0896773
180.80489269889200,4.5,1.0,2.7252843
309.137148113849,8.55,3.0,3.545967
181.9897641601050,3.99,6.0,3.167492
100.04496292747100,7.4625,8.0,3.2021933
181.52089842119400,4.4,3.0,2.9092612
270.4194979313890,3.0,3.0,3.4830139
242.5667812863030,7.48,3.0,3.2590714
184.42906413744400,6.0,1.0,2.7252843
407.2108186489590,8.0,2.0,4.879625
122.22558945736600,7.8,7.0,3.096494
176.49775431732600,6.0,2.0,2.9092612
106.09590022537300,7.99,4.0,3.0375202
158.90796060416600,2.58,5.0,3.0928268
299.4181608723550,5.0,2.0,3.3920276
104.30506956092900,3.24,5.0,3.0375202
115.58150466602500,2.39,2.0,2.7792892
179.16986804889400,4.2,5.0,3.167492
135.48126707482900,6.969,7.0,3.1486511
121.57129290255700,6.12,6.0,3.0375202
209.90680867851300,3.975,7.0,3.496595
223.38265890922500,4.0,3.0,3.1402466
194.588647241622,2.9876,3.0,3.1793897
148.77778911987900,6.8,5.0,3.0928268
202.9110827608110,10.0,2.0,3.1793897
120.3232959192650,2.666,2.0,2.7792892
172.54192465646300,5.0,1.0,2.7252843
202.04828037603700,2.5,3.0,3.1793897
218.702683950147,5.0,2.0,3.1402466
57.562878135835900,2.7,4.0,3.0375202
155.08577495981800,3.3,1.0,2.6506195
185.87713558598600,12.99,4.0,3.167492
107.71686738776100,1.9,2.0,2.7792892
104.5834431920450,3.0,8.0,3.2021933
65.26494468484190,2.99,8.0,3.2021933
167.57648822046400,2.9,1.0,2.7252843
84.38817267156610,3.19,3.0,2.7792892
108.68113281607600,5.85,10.0,3.2021933
267.4648366815320,6.5,3.0,3.4830139
282.8919464742420,17.5,1.0,3.299036
244.46285410656800,3.5,5.0,3.4630094
218.69910137590500,7.5,1.0,2.9562693
176.8018984479130,2.0,4.0,3.167492
227.8406834532660,5.82,5.0,3.398477
220.30756311181800,8.5,2.0,3.1402466
39.65933598486520,5.0,1.0,2.578322
175.06667150339600,3.2,3.0,2.9092612
289.08839889055600,10.5,2.0,3.4830139
213.11951411472700,2.0625,5.0,3.3436244
134.6607532051370,2.4,8.0,3.2543504
330.9010360989650,5.6,1.0,4.6456223
86.65349376097190,3.33,1.0,2.5953124
135.46671772144500,4.5,8.0,3.2543504
179.69262228350900,5.95,4.0,3.167492
162.99845696176400,8.9888,10.0,3.332165
67.04560228149060,3.54,3.0,2.7792892
236.4901572410080,13.88,2.0,3.2590714
114.12668886533800,6.2,5.0,3.0375202
274.0377882335790,3.2,1.0,3.299036
144.13935554282400,4.25,3.0,2.8345964
167.34036485426000,4.95,3.0,2.9092612
161.91729678826300,3.8,4.0,2.7741182
184.6402986302500,4.49,4.0,3.167492
180.52227413171200,1.1,1.0,2.7252843
158.4782627938080,1.27,3.0,2.8345964
177.66821448286300,1.73,4.0,3.167492
86.0622494561776,3.3,2.0,2.7792892
169.70909716420200,4.5,2.0,2.9092612
208.4673672224060,7.6,10.0,3.6022935
111.91624367381800,6.45,6.0,3.0375202
218.3188815986690,4.0,7.0,3.4574513
49.58110340071080,2.8,2.0,2.7792892
97.22205761377480,1.88,5.0,3.0375202
184.2986268671680,3.15,3.0,2.9092612
167.95182158779200,9.99,3.0,2.9092612
198.70786908576400,2.5,3.0,3.1793897
117.4775990055680,3.6,1.0,2.5953124
150.10650052943000,3.2,4.0,3.0928268
171.10578840991100,4.2,5.0,3.167492
218.6288939840760,7.5,2.0,3.1402466
149.3835511553880,2.0,1.0,2.6506195
203.1732604329020,6.01,9.0,3.6022935
104.43503993584200,3.4,3.0,2.7792892
93.7885991003774,8.7,9.0,3.2021933
248.56708352869100,10.99,8.0,3.9059174
270.1585957685610,3.0,1.0,3.299036
166.9688013906530,3.9,1.0,2.7252843
89.46755692349650,4.1,8.0,3.2021933
328.75215049993700,11.0,3.0,3.545967
190.67328790110000,7.49,3.0,3.1793897
137.08069618812200,7.8,7.0,3.1486511
224.30637920753300,3.75,4.0,3.398477
102.06103946620400,3.15,6.0,3.0375202
116.1527081773600,3.4,3.0,2.7792892
156.06262565929700,3.5,4.0,3.0928268
106.68040664458600,3.39,5.0,3.0375202
304.3588248758540,25.0,1.0,3.3619893
126.88861990509400,8.4,4.0,3.0375202
188.04714218210000,8.0,1.0,2.4578185
174.7949048379190,1.34,4.0,3.167492
508.48515120058300,6.875,1.0,7.1096706
212.53190289649100,4.2,6.0,3.34618
231.7623347619550,4.2069,1.0,2.864944
233.79895004483800,2.88,3.0,3.2590714
259.9600254934450,12.5,4.0,3.7412443
174.0250847297190,7.0,2.0,2.9092612
198.00186500412100,11.6,5.0,3.4376206
128.83454174234700,1.3,1.0,2.4752982
163.99395797239400,2.89,2.0,2.9092612
68.63351559804370,1.24,2.0,2.7792892
395.3950736523110,13.5,4.0,5.1378555
154.846286989666,4.8,3.0,2.8345964
216.2548238018710,1.5,1.0,2.9562693
232.9490419607760,9.99,4.0,3.5173018
134.1352395918190,5.447,5.0,3.0896773
216.3827235575420,6.95,5.0,3.398477
97.66351005530210,5.8,3.0,2.7792892
255.6517770579570,3.0,1.0,3.299036
267.5886731291660,6.1,1.0,3.299036
211.50526915407000,15.0,3.0,3.1793897
204.40725689698200,5.95,3.0,3.1793897
265.4589936401550,3.59,6.0,3.7412443
80.31858386124030,3.75,4.0,3.0375202
125.4418921909360,8.4,4.0,3.0375202
210.81407997865400,4.92,3.0,3.1793897
156.78105959812200,3.95,1.0,2.6506195
214.5967430903260,12.0,2.0,3.1402466
293.515289528144,8.8,2.0,3.4830139
187.2063307269010,3.8,1.0,2.7252843
87.59705368926320,2.7,8.0,3.2021933
139.08693154866800,3.9,3.0,2.8345964
232.4257254463010,4.2,1.0,2.6101725
119.20812878889300,3.2,5.0,3.0375202
195.2876998981390,6.5,5.0,3.4376206
99.0717723419452,1.88,3.0,2.7792892
44.576845782094600,4.05,8.0,3.1852028
158.90730188564600,5.0,2.0,2.8345964
112.02498540867200,1.5,1.0,2.5953124
213.14417590651100,1.2,2.0,3.085394
153.09532958064700,2.8,1.0,2.6506195
215.07618003867600,3.95,3.0,3.1402466
23.239068004316800,4.85,8.0,3.1852028
85.25483267502150,8.0,6.0,3.0375202
194.47078588290200,1.28,2.0,3.1793897
318.6931949850840,5.0,1.0,3.3619893
159.3421678763380,1.49,2.0,2.8345964
220.52172411182100,4.3,5.0,3.398477
100.65500917252200,2.7349087483413200,1.0,2.5953124
166.89986174532800,7.69,1.0,2.7252843
210.75822550599100,4.49,3.0,3.1793897
161.71127233768900,2.99,6.0,2.7741182
86.82795604538910,3.7,2.0,2.7792892
126.70162775389900,3.99,1.0,2.5953124
230.57634270918200,8.5,4.0,3.398477
179.3232584724030,2.39,1.0,2.7252843
185.20861398663200,6.5,2.0,2.9092612
104.066553373894,2.86,1.0,2.5953124
161.11952518915300,0.695,2.0,2.8345964
114.75235825931600,2.3849067957839400,1.0,2.5953124
115.85258778469200,4.5,10.0,3.2021933
141.18716955790100,6.0,1.0,2.6506195
106.27250935266500,3.85,4.0,3.0375202
96.71286990289400,2.4,3.0,2.7792892
99.2210712280081,3.05,9.0,3.2021933
101.54412126050000,11.69,8.0,3.2021933
151.65861541112900,10.0,2.0,2.8345964
196.0560541482540,3.2375554125119900,1.0,2.9954128
122.97357291293100,7.7,5.0,3.0375202
137.17056545182600,4.4,6.0,3.0757484
167.70440470425800,2.75,2.0,2.9092612
108.1832495335360,7.54,4.0,3.0375202
273.17906736435400,7.3,3.0,3.4830139
166.307663951322,5.0,3.0,2.9092612
171.01446804055000,2.25,1.0,2.7252843
127.95105412311800,8.87,9.0,3.2021933
241.74256698714400,6.969,6.0,3.5173018
63.05561773202720,0.75,1.0,2.5953124
86.7430060166589,1.63,2.0,2.7792892
199.20264591713400,2.0,2.0,3.1793897
87.16984493063300,4.2069,6.0,3.0375202
177.22607716872800,3.0,1.0,2.7252843
213.3848828265400,10.0,3.0,3.085394
170.52107760439900,6.0,4.0,3.167492
206.153447011073,2.19,2.0,3.1793897
264.8147506051830,6.9,2.0,3.4830139
72.15844198776190,3.98,4.0,3.0375202
182.589808903237,10.0,8.0,3.332165
234.9347545332710,7.0,2.0,3.2590714
175.05487184369200,2.42,1.0,2.7252843
158.2215981513050,2.9,2.0,2.8345964
57.02375983852680,4.25,3.0,2.7792892
350.2100710391410,4.0,1.0,4.6456223
196.07984907207300,6.0,3.0,3.1793897
352.39264256147200,8.5,2.0,4.829601
162.13663338997500,19.0,2.0,2.9092612
213.45950160189100,1.49,3.0,3.085394
202.80995901892800,4.749,7.0,3.496595
143.32500558498000,1.75,1.0,2.6506195
184.6109752652890,3.0,2.0,2.9092612
130.6281818030150,1.69,4.0,3.0896773
243.5731109569020,6.66,4.0,3.5173018
134.66482790510500,1.98,4.0,3.0896773
91.75364915944260,0.51,1.0,2.5953124
215.1038522715370,3.8,3.0,3.1402466
179.3452518093700,4.6,5.0,3.167492
125.66089138265300,2.6599,5.0,3.0375202
183.95616517372400,9.5,4.0,3.167492
126.8928637217300,2.7,2.0,2.7792892
278.921219019196,3.0,4.0,3.7412443
355.5720597760460,8.56,4.0,5.0878315
161.24660466852100,5.0,2.0,2.8345964
79.95393309938590,6.19,5.0,3.0375202
108.2047026747850,6.69,4.0,3.0375202
179.9784095693630,1.7,1.0,2.7252843
146.14579205143800,4.4,3.0,2.8345964
130.0020934423250,5.5,7.0,3.0212831
196.55432779462100,9.49,3.0,3.1793897
166.58466655357500,5.49,3.0,2.9092612
170.51819023495700,2.75,3.0,2.9092612
157.7506751399350,5.65,5.0,3.0928268
124.09866004944100,4.2,1.0,2.5953124
109.0429284854080,2.8,4.0,3.0375202
209.72696918059200,3.78,5.0,3.4376206
81.1837454641034,2.68,4.0,3.0375202
212.07949758466400,5.5,4.0,3.4376206
209.4222472022830,5.69,1.0,2.9954128
333.4062112348520,25.5377,2.0,4.829601
252.8009875010530,5.3,2.0,3.4830139
206.4671087826950,11.045,11.0,3.6022935
108.55948349825700,9.5,3.0,2.7792892
176.08870562982200,2.0,2.0,2.9092612
141.07911167916800,7.0,3.0,2.8345964
173.3614958812370,2.0,1.0,2.7252843
118.47633315266900,8.38,3.0,2.7792892
206.62901732731200,3.3,2.0,3.1793897
242.33356992638800,2.3,2.0,3.2590714
346.0955466159770,10.0,2.0,4.829601
127.06399208884000,6.18,1.0,2.5953124
154.44529719425200,4.98,2.0,2.8345964
223.37753368149300,2.55,2.0,3.1402466
198.6255608113430,8.59,4.0,3.4376206
148.32549331022500,6.88,7.0,3.1518006
165.01860159376100,1.99,4.0,3.167492
69.13250081478110,2.5,3.0,2.7792892
105.54982003584900,6.0,8.0,3.2021933
113.07808559365100,2.5,3.0,2.7792892
200.2454166479280,2.9,3.0,3.1793897
220.3460280166580,4.0709039364976500,2.0,3.1402466
140.83486177438800,6.5,2.0,2.8345964
187.182027456192,2.0,6.0,3.167492
147.36782225228700,5.29,4.0,3.0928268
178.3963427631070,12.0,4.0,3.167492
146.5019034861300,1.25,1.0,2.6506195
194.9922110217890,6.25,8.0,3.6022935
148.7247463175490,1.99,1.0,2.6506195
274.60396856891600,8.5,3.0,3.4830139
188.04706384612900,5.0,3.0,2.6417964
191.1483151206580,5.98,7.0,3.496595
246.85260723507900,3.9,1.0,3.299036
209.90302308258500,6.0,6.0,3.4376206
154.91176551285300,3.19,7.0,3.1518006
73.50393164587890,4.9,7.0,3.096494
173.19066724904600,6.5,5.0,3.167492
96.86501789091000,0.92,2.0,2.7792892
125.53831202884500,6.847,11.0,3.2021933
186.27717170815400,3.0,3.0,2.9092612
270.44922453200400,7.7,2.0,3.4830139
126.19337834149500,2.24,3.0,2.7792892
330.1877038095650,50.0,1.0,5.029718
222.0746178225650,3.9,2.0,3.1402466
137.62862870635500,2.7,1.0,2.6506195
54.82517755083690,5.5,1.0,2.5953124
129.64326272548600,5.89,3.0,2.7040784
330.3626071074000,12.0,2.0,4.829601
81.05878053898500,1.85,4.0,3.0375202
233.60922402817500,4.5,3.0,3.2590714
235.0780407592850,4.0,3.0,3.2590714
261.4575162031770,4.75,7.0,3.8002186
172.11191545060200,0.5,1.0,2.7252843
184.372641845565,2.0,2.0,2.9092612
169.6266303492600,2.79,3.0,2.9092612
47.58727138403310,2.0,1.0,2.5953124
176.25092564370600,8.4,5.0,3.167492
179.88503862416400,0.95,1.0,2.7252843
125.53746256741600,3.5,3.0,2.7792892
162.25165442310600,10.0,5.0,3.167492
177.16697045690500,6.49,3.0,2.9092612
87.94138831485780,2.74,3.0,2.7792892
236.6103580185360,4.0,2.0,3.2590714
198.29795223385300,8.0,2.0,3.1793897
283.6132809197800,3.9999,2.0,3.4830139
161.09436207619300,2.33,10.0,3.2575
142.52157850684600,2.4,2.0,2.8345964
162.39698536001200,2.71,6.0,3.167492
143.2893749860980,5.8,8.0,3.2575
202.66000683644900,6.5,4.0,3.4376206
124.46508893792600,3.9,2.0,2.7792892
143.9608394883850,1.2,1.0,2.6506195
161.82166920414200,1.387,3.0,2.515888
94.99850031941350,5.99,3.0,2.7792892
328.3816116367960,5.0,3.0,3.545967
239.4731283045300,2.5,1.0,3.0750935
56.17465520215890,4.0,1.0,2.5953124
130.320420016371,11.0,3.0,2.831447
234.09202510674900,5.0,2.0,3.2590714
208.88837572030000,3.0,1.0,2.9954128
86.0439152018546,5.4,5.0,3.0375202
240.66269438912300,5.0,2.0,3.2590714
149.7158172026920,7.82,4.0,3.0928268
203.2541550823740,4.8,7.0,3.496595
177.87108272263700,5.95,5.0,3.167492
196.8042405271220,2.8,2.0,3.1793897
